CICLO,TRIMESTRE,ID_RAMO,DESC_RAMO,ACRON_DEP_ENT,DESC_DEP_ENT,MODALIDAD_PP ,DESC_PP,INST_COORD,ANIO_RECOMENDACION,ORIGEN_RECOMENDACION,ID_ASM,DESC_ASM,GASTO_FEDERALIZADO,TIPO_ASM,TEMA_ASM,TIPO_MEJORA,PRIORIDAD,AVANCE_ASM,FECHA_REPORTE,EVIDENCIA
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,S243,Programa Nacional de Becas,CONEVAL,2015,Evaluación de Diseño,11s243pdi15_26,No incluye una revisión general del problema de deserción escolar a nivel nacional.,No,Específico,Diseño,Corrige,Media,90,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,S243,Programa Nacional de Becas,CONEVAL,2015,Evaluación de Diseño,11s243pdi15_27,No se tiene un mecanismo para cuantificar la población objetivo.,No,Específico,Coberturas,Corrige,Media,90,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,S243,Programa Nacional de Becas,CONEVAL,2015,Evaluación de Diseño,11s243pdi15_29,Solo 12 de las 19 unidades responsables identifican la población potencial. ,No,Específico,Coberturas,Corrige,Media,90,31/03/2017,N/D
2013-2014,01T2017,20,Desarrollo Social,INAPAM,Instituto Nacional de las Personas Adultas Mayores,E003,Servicios a grupos con necesidades especiales,CONEVAL,2012,Evaluación Complementaria,20e003c0012_02,"Difundir públicamente los procedimientos para para la recepción, registro y trámite de solicitudes de apoyo; la selección de beneficiarios; el otorgamiento de apoyos; la ejecución de acciones y los mecanismos para dar seguimiento a la ejecución de las mismas. ",No,Específico,Operación,Corrige,Alta,90,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,IMJUVE,Instituto Mexicano de la Juventud,E016,Generación y articulación de políticas públicas integrales de juventud,CONEVAL,2014,Otros Informes Externos,20e016cie14_04,Elaborar un documento que describa el método y las consideraciones para el cálculo de las metas de los indicadores de la MIR del Programa E016.,No,Específico,Indicadores,Corrige,Media,90,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,IMJUVE,Instituto Mexicano de la Juventud,U008,Subsidios a programas para jóvenes,CONEVAL,2014,Otros Informes Externos,20u008cie14_02,Elaborar un documento que describa el método y las consideraciones para el cálculo de las metas de los indicadores de la MIR del Programa U008,Si,Específico,Indicadores,Corrige,Media,90,31/03/2017,N/D
2015-2016,01T2017,21,Turismo,CPTM,"Consejo de Promoción Turística de México, S.A. de C.V.",F001,Promoción de México como Destino Turístico,SHCP,2015,Evaluación de Procesos,21f001ppr15_05,Reingeniería en macroprocesos y procesos sustantivos.,No,Específico,Diseño; Planeación   ,Corrige,Media,90,31/03/2017,N/D
2015-2016,01T2017,21,Turismo,SECTUR,Secretaría de Turismo,F005,Desarrollo y promoción de proyectos turísticos sustentables,SHCP,2015,Evaluación de Diseño,21f005pdi15_02,Describir los recursos presupuestales,No,Específico,Operación; Resultado   ,Corrige,Media,90,31/03/2017,N/D
2015-2016,01T2017,47,Entidades No Sectorizadas,CDI,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,S178,Programa de Apoyo a la Educación Indígena,CONEVAL,2015,Evaluación Específica de Desempeño,47s178ped15_04,Diseñar indicadores encaminados a verificar que los bienes y servicios que se otorgan en los albergues y comedores satisfacen estándares mínimos de calidad y suficiencia. ,No,Específico,Indicadores,Corrige,Media,90,31/03/2017,N/D
2012-2013,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,S033,Programa de Fortalecimiento de la Educación Especial y de la Integración Educativa,CONEVAL,2012,Evaluación de Consistencia y Resultados,11s033pcr11_02,"El proceso de identificación y atención de los niños con NEE no está definido. No existen estándares para la identificación de niños con NEE y para la elaboración de su propuesta curricular adaptada, sólo se poseen lineamientos para los niños con AS.",No,Específico,Coberturas,Corrige,Alta,85,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,E039,Registro Nacional de Profesionistas y sus Asociaciones,CONEVAL,2015,Ficha de Monitoreo y Evaluación,11e039cfm15_01,Entre las debilidades observadas están: la fórmula de cálculo del indicador de propósito no es adecuada pues no se puede comparar personas o instituciones con documentos.,No,Específico,Indicadores,Corrige,Baja,82.5,31/03/2017,N/D
2015-2016,01T2017,5,Relaciones Exteriores,SRE,Secretaría de Relaciones Exteriores,P002,"Diseño, conducción y ejecución de la política exterior",SHCP,2015,Evaluación de Diseño,05p002pdi15_04,Integrar a los componentes de la MIR del Programa los resultados de los procesos de planeación que son realizados por la Subsecretaría.,No,Específico,Resultado,Corrige,Media,80,29/04/2016,N/D
2015-2016,01T2017,20,Desarrollo Social,INDESOL,Instituto Nacional de Desarrollo Social,S070,Programa de Coinversión Social,CONEVAL,2015,Evaluación Específica de Desempeño,20s070ped15_01,Aclarar en el Diagnóstico del PCS las consideraciones sobre la cuantificación de la población potencial del programa. ,No,Institucional,Diseño; Planeación   ,Corrige,Alta,80,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,INDESOL,Instituto Nacional de Desarrollo Social,S155,Programa de Apoyo a las Instancias de Mujeres en las Entidades Federativas,CONEVAL,2015,Evaluación de Diseño,20s155pdi15_01,"Actualizar la Matriz de Indicadores para Resultados, en congruencia con el Diagnóstico y la Propuesta de Atención actualizada del programa.",No,Institucional,Indicadores; Planeación   ,Corrige,Alta,80,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S176,Pensión para Adultos Mayores,CONEVAL,2015,Evaluación de Procesos,20s176ppr15_07,Elaborar una estrategia de inclusión financiera que considere la capacitación en el manejo de las tarjetas de débito a los adultos mayores.,No,Específico,Productos,Corrige,Baja,80,31/03/2017,N/D
2015-2016,01T2017,47,Entidades No Sectorizadas,CDI,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,S178,Programa de Apoyo a la Educación Indígena,CONEVAL,2015,Evaluación Específica de Desempeño,47s178ped15_05,"Mejorar las definiciones y métodos de cálculo de la población potencial, objetivo y atendida.",No,Específico,Diseño,Corrige,Alta,80,31/03/2017,N/D
2015-2016,01T2017,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,E045,Prestaciones Sociales,CONEVAL,2015,Otros Informes Externos,51e045cie15_11,Programa de profesionalización de capacitadores.,No,Específico,Otros,Corrige,Baja,80,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,CONAFE,Consejo Nacional de Fomento Educativo,E066,Educación inicial y básica comunitaria,CONEVAL,2015,Evaluación de Diseño,11e066pdi15_01,"A pesar de que el PND pide fortalecer a las figuras educativas y actualizar los modelos educativos del CONAFE para reducir el abandono y mejorar la calidad de los servicios, ni el diagnóstico ni los lineamientos prestan atención al objetivo de calidad.",No,Específico,Planeación,Corrige,Alta,76.67,31/03/2017,N/D
2015-2016,01T2017,10,Economía,SE,Secretaría de Economía,P009,"Promoción del desarrollo, competitividad e innovación de los sectores industrial, comercial y de servicios",SHCP,2015,Evaluación de Diseño,10p009pdi15_01,"Asegurar que los medios de verificación sean documentos oficiales, cuenten con nombres específicos, sean públicos e incluyan la información necesaria para su cálculo. ",No,Específico,Indicadores,Corrige,Baja,75,31/03/2017,N/D
2015-2016,01T2017,47,Entidades No Sectorizadas,PRODECON,Procuraduría de la Defensa del Contribuyente,E028,Protección y Defensa de los Contribuyentes,SHCP,2015,Evaluación de Consistencia y Resultados,47e028pcr15_01,Mejorar canales de difusión de los servicios de la Procuraduría.,No,Específico,Coberturas,Corrige,Media,75,31/03/2017,N/D
2015-2016,01T2017,47,Entidades No Sectorizadas,PRODECON,Procuraduría de la Defensa del Contribuyente,E028,Protección y Defensa de los Contribuyentes,SHCP,2015,Evaluación de Consistencia y Resultados,47e028pcr15_02,Programar metas más retadoras en los indicadores,No,Específico,Indicadores; Planeación   ,Corrige,Media,75,31/03/2017,N/D
2015-2016,01T2017,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,E045,Prestaciones Sociales,CONEVAL,2015,Otros Informes Externos,51e045cie15_04,Digitalización de procesos funerarios,No,Institucional,Diseño,Corrige,Media,75,31/03/2017,N/D
2015-2016,01T2017,4,Gobernación,SEGOB,Secretaría de Gobernación,N001,Coordinación del Sistema Nacional de Protección Civil,SHCP,2014,Evaluación de Consistencia y Resultados,04n001pcr15_01,Actualizar el Manual de Organización y Operación del Sistema Nacional de Protección Civil,No,Específico,Operación,Corrige,Alta,70,29/04/2016,N/D
2015-2016,01T2017,10,Economía,SE,Secretaría de Economía,P002,Negociaciones internacionales para la integración y competitividad de México en las cadenas globales de valor,SHCP,2015,Evaluación de Procesos,10p002ppr15_03,"Homologar y estandarizar las redacciones de los manuales de organización y procedimientos de las unidades administrativas de la Subsecretaría de Comercio Exterior, con el propósito de evitar ambigüedad, duplicidad de funciones e imprecisiones en las atribuciones.",No,Institucional,Diseño; Operación   ,Corrige,Alta,70,29/04/2016,N/D
2015-2016,01T2017,10,Economía,SE,Secretaría de Economía,P002,Negociaciones internacionales para la integración y competitividad de México en las cadenas globales de valor,SHCP,2015,Evaluación de Procesos,10p002ppr15_04,Reflejar claramente la composición organizacional real y establecer la responsabilidad puntual de cada uno de los actores según su nivel jerárquico.,No,Institucional,Diseño; Operación   ,Corrige,Alta,70,29/04/2016,N/D
2014-2015,01T2017,12,Salud,CNPSS,Comisión Nacional de Protección Social en Salud,U005,Seguro Popular,CONEVAL,2013,Evaluación Específica,12u005cee13_01,Diseñar un indicador  que se refiera a la satisfacción de los beneficiarios de los servicios de salud otorgados con ayuda del Seguro Popular.,Si,Específico,Indicadores,Corrige,Alta,70,31/03/2017,N/D
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,CONAGUA,Comisión Nacional del Agua,E006,Sistemas meteorológicos e hidrológicos,SHCP,2015,Evaluación de Consistencia y Resultados,16e006pcr15_01,Rehabilitación de radares meteorológicos de CONAGUA.,No,Específico,Operación; Resultado   ,Corrige,Alta,70,31/03/2017,N/D
2014-2015,01T2017,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,K011,Proyectos de infraestructura social.,SHCP,2013,Evaluación de Diseño,51k011pdi13_01,"Elaboración de un documento metodológico para la cuantificación de la Población Potencial, Población Objetivo y Población Atendida, mismo que servirá como insumo para la integración del documento articulador del Pp K-011.",No,Institucional,Diseño; Coberturas,Corrige,Alta,68.57,31/03/2017,N/D
2015-2016,01T2017,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,E045,Prestaciones Sociales,CONEVAL,2015,Otros Informes Externos,51e045cie15_07,Fortalecimiento de las competencias profesionales de  las educadoras  en preescolar que  laboran en las Estancias de Bienestar y Desarrollo Infantil (EBDIS),No,Específico,Otros,Corrige,Baja,66.67,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,U031,Fortalecimiento a la educación temprana y el desarrollo infantil,CONEVAL,2015,Evaluación Específica de Desempeño,11u031ped15_03,Los convenios con las entidades que proporcionó el Programa a modo de ejemplos tienen cláusulas muy laxas para el ejercicio de los recursos.,Si,Específico,Operación,Corrige,Baja,65,31/03/2017,N/D
2014-2015,01T2017,12,Salud,CNPSS,Comisión Nacional de Protección Social en Salud,S201,Seguro Médico Siglo XXI,CONEVAL,2013,Evaluación Específica,12s201cee13_01,Diseñar un indicador  que se refiera a la satisfacción de los beneficiarios de los servicios de salud otorgados con ayuda del SMSXXI,Si,Específico,Indicadores,Corrige,Alta,65,31/03/2017,N/D
2014-2015,01T2017,14,Trabajo y Previsión Social,PROFEDET,Procuraduría Federal de la Defensa del Trabajo,E002,Procuración de justicia laboral,SHCP,2014,Evaluación de Procesos,14e002ppr14_02,Arrendar un servidor de dominio de PROFEDET. ,No,Específico,Operación,Corrige,Alta,60,31/03/2017,N/D
2013-2014,01T2017,20,Desarrollo Social,INAPAM,Instituto Nacional de las Personas Adultas Mayores,E003,Servicios a grupos con necesidades especiales,CONEVAL,2012,Evaluación Complementaria,20e003c0012_06,"Elaborar un manual de procedimientos del programa E003 que contenga mínimamente los siguientes elementos: 1) el objetivo, 2) definiciones, 3) marco legal, 4) alcance, 5) responsabilidades,6) descripción de actividades, 7) diagramas de flujo.",No,Específico,Operación,Corrige,Alta,60,31/03/2017,N/D
2015-2016,01T2017,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,E045,Prestaciones Sociales,CONEVAL,2015,Otros Informes Externos,51e045cie15_10,Ordenación y monitoreo del proceso de planeación y programación cultural 2017,No,Específico,Otros,Corrige,Media,60,31/03/2017,N/D
2014-2015,01T2017,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,K011,Proyectos de infraestructura social.,SHCP,2013,Evaluación de Diseño,51k011pdi13_03,"Integración de un documento normativo, para la operación del programa K-011 Proyectos de Infraestructura Social, el cual incluya la definición de la población potencial y objetivo institucional; así como la determinación de necesidades de salud y presupuesto, para la toma de decisiones en infraestructura.",No,Institucional,Operación; Planeación,Corrige,Alta,53.57,31/03/2017,N/D
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,CONAFOR,Comisión Nacional Forestal,S219,Apoyos para el Desarrollo Forestal Sustentable,CONEVAL,2015,Evaluación Complementaria,16s219c0015_09,Implementar una metodología y un sistema institucional para el monitoreo ambiental que aporte información periódica para la evaluación de los impactos generados en el Esquema de Servicios Ambientales que implementa la CONAFOR. (U036 EC),Si,Específico,Resultado; Indicadores; Coberturas  ; ,Corrige,Alta,53.33,31/03/2017,N/D
2015-2016,01T2017,10,Economía,PROMÉXICO,ProMéxico,F003,Promoción del Comercio Exterior y Atracción de Inversión Extranjera Directa,SHCP,2015,Evaluación de Procesos,10f003ppr15_07,"Modificar el artículo 33 de los Lineamientos para la Operación de los Apoyos y Servicios de ProMéxico, con el propósito de incluir la obligación relativa a que el beneficiario debe concluir en tiempo y forma con las actividades comprometidas en los proyectos. ",No,Específico,Diseño; Operación   ,Corrige,Media,50,29/04/2016,N/D
2015-2016,01T2017,10,Economía,PROMÉXICO,ProMéxico,F003,Promoción del Comercio Exterior y Atracción de Inversión Extranjera Directa,SHCP,2015,Evaluación de Procesos,10f003ppr15_09,Simplificar e integrar el proceso de atracción de inversión en el Manual de Procedimientos de la  Unidad de Promoción de Inversiones y Negocios Internacionales.,No,Específico,Diseño; Operación   ,Corrige,Alta,50,29/04/2016,N/D
2015-2016,01T2017,10,Economía,SE,Secretaría de Economía,P002,Negociaciones internacionales para la integración y competitividad de México en las cadenas globales de valor,SHCP,2015,Evaluación de Procesos,10p002ppr15_02,"Establecer parámetros para la evaluación de tratados y acuerdos comerciales mediante la realización de estudios en diferentes etapas de la negociación, partiendo de criterios de relevancia establecidos por cada UR.",No,Institucional,Planeación,Corrige,Media,50,29/04/2016,N/D
